ID	keys	en	fr	zh	ja	ko	zh_TW	ru	pl	es	pt	de	tr	it	th	vn
685	CHAL_ADVANCED_TECHNOLOGY	Advanced Technology	Technologie Avancée	高级科技	超ハイテク	첨단 기술	進階科技	Передовые технологии	Zaawansowana technologia	Tecnología avanzada	Tecnologia avançada	Fortgeschrittene Technologie	Gelişmiş Teknoloji	Alta tecnologia	เทคโนโลยีขั้นสูง	Công nghệ tiên tiến
686	CHAL_ADVANCED_TECHNOLOGY_DESC	Reach {0} {1} and get {2} structures at the same time	Atteignez {0} {1} et ayez {2} structures en même temps	达到{0}{1}的同时获得{2}个构筑物	{0} {1}に達すると同時に、{2}個の建造物もゲットする	{0} {1}에 도달하고 {2}개 건축물을 동시에 획득하세요	達到{0}{1}並同時取得{2}個結構物	Повысьте параметр «{1}» до {0} и получите {2} шт. построек (условия должны выполняться одновременно).	Osiągnij {1} {0} i zdobądź struktury ({2}) w tym samym czasie	Alcanza {0} de {1} y obtén {2} estructuras al mismo tiempo	Consiga {0} de {1} e tenha {2} estruturas ao mesmo tempo.	Erreiche {0} {1} und besitze gleichzeitig {2} Konstruktionen.	{0}{1} seviyesine ulaş ve aynı anda {2} yapı elde et	Arriva a {0} {1} mentre hai {2} strutture.	มีจำนวน{1} ถึง {0} และมีสิ่งก่อสร้าง {2} ตัวพร้อมกัน	Đạt được {0} {1} và nhận được {2} cấu trúc cùng lúc
687	CHAL_GIANT_SLAYER	Giant Slayer	Tueur de Géants	巨人屠夫	ジャイアントキリング	거인 살해자	巨薯屠殺者	Убийца великанов	Gigantyczny zabójca	Cazagigantes	Mata-gigantes	Riesenbezwinger	Dev Celladı	Ammazza-giganti	สังหารยักษ์	Người giết khổng lồ
688	CHAL_GIANT_SLAYER_DESC	Kill a boss or an elite in less than {0} seconds	Tuez un boss ou un élite en moins de {0} secondes	在{0}秒内击杀一个头目或者一个精英怪	ボスかエリートを{0}秒以下で倒す	{0}초 미만 동안 보스 혹은 엘리트 하나를 죽이세요	於{0}秒內殺掉頭目或菁英怪	Убейте босса или элитного врага менее чем за {0} сек.	Zabij bossa lub potwora elitarnego w mniej niż {0} s	Elimina a un jefe o élite en menos de {0} segundos	Mate um chefe ou um elite em menos de {0} segundos.	Töte einen Boss oder Elitegegner in weniger als {0} Sekunden	{0} saniyeden kısa sürede bir boss veya elit öldür	Uccidi un boss o un miniboss in meno di {0} secondi.	สังหารบอสหรือเอเลี่ยนขั้นสูงภายใน {0} วินาที	Tiêu diệt một boss hoặc kẻ thù cường đại trong ít hơn {0} giây
689	CHAL_ROBUST	Robust	Robuste	强劲的	モリモリ	튼튼이	強健薯	Крепкий орешек	Mocny	Robusto	Resistente	Robust	Dirayetli	Robustezza	ดุดันไม่เกรงใจใคร	Mạnh mẽ
690	CHARACTER_GLUTTON	Glutton	Glouton	暴食者	モグモグ	대식가	暴食薯	Проглот	Żarłok	Glotón	Glutão	Vielfraß	Obur	Mangione	จอมตะกละ	Người ăn không đậu mồi
691	CHARACTER_CYBORG	Cyborg	Cyborg	改造者	サイボーグ	인조인간	改造薯	Киборг	Cyborg	Cíborg	Ciborgue	Cyborg	Cyborg	Cyborg	ไซบอร์ก	Người máy
692	CHARACTER_JACK	Jack	Jack	杰克	ジャック	잭	傑克	Джек	Jack	Jack	Jack	Jack	Huysuz	Jack	แจ็ค	tên riêng
693	CHARACTER_LICH	Lich	Liche	巫妖	アンデッド	리치	巫妖	Лич	Lisz	Liche	Lich	Lich	Zebani	Lich	ลิช	Xác ướp
694	ITEM_BLOODY_HAND	Bloody Hand	Main Ensanglantée	血淋淋的手	血まみれの手	피투성이 손	血腥之手	Кровавая рука	Krawa Ręka	Mano ensangrentada	Mão Sangrenta	Blutige Hand	Kanlı El	Mano insanguinata	มือเปื้อนเลือด	Bàn tay máu
695	ITEM_EXTRA_STOMACH	Extra Stomach	Estomac d’Appoint	另一个胃	フードファイター	추가 위장	第二個胃	Лишний желудок	Dodatkowy Żołądek	Estómago adicional	Estômago Extra	Extra-Magen	Ekstra Mide	Stomaco di riserva	กระเพาะอาหารเสริม	Dạ dày phụ
696	ITEM_SPICY_SAUCE	Spicy Sauce	Sauce Épicée	辣酱	スパイシーソース	매운 양념	辣醬	Острый соус	Ostry Sos	Salsa picante	Molho Picante	Scharfe Soße	Acı Sos	Salsa piccante	ซอสหมาล่า	Nước sốt cay
697	ITEM_TENTACLE	Tentacle	Tentacule	触手	触手	촉수	觸手	Щупальце	Macka	Tentáculo	Tentáculo	Tentakel	Dokunaç	Tentacolo	หนวดหนึบหนับ	Cánh tay của quái vật biển
698	ITEM_SILVER_BULLET	Silver Bullet	Balle en Argent	银质子弹	銀の弾丸	은탄환	銀色子彈	Серебряная пуля	Srebrna Kula	Bala de plata	Bala de Prata	Silberkugel	Gümüş Mermi	Pallottola d'argento	กระสุนเงิน	Viên đạn bạc
699	ITEM_BAIT	Bait	Appât	诱饵	ルアーフック	미끼	誘餌	Приманка	Przynęta	Cebo	Isca	Köder	Yem	Esca	เหยื่อ	Mồi
700	ITEM_PEACOCK	Peacock	Paon	孔雀	孔雀	공작새	孔雀	Павлин	Paw	Pavo real	Pavão	Pfau	Tavus Kuşu	Pavone	นกยูง	Con công
701	ITEM_LUCKY_COIN	Lucky Coin	Pièce Porte-Bonheur	幸运硬币	ラッキーコイン	행운의 동전	幸運硬幣	Счастливая монетка	Szczęśliwa Moneta	Moneda de la suerte	Moeda da Sorte	Glückspfennig	Şanslı Madalyon	Moneta portafortuna	เหรียญนำโชค	Đồng xu may mắn
702	ITEM_ADRENALINE	Adrenaline	Adrénaline	肾上腺素	アドレナリン	아드레날린	腎上腺素	Адреналин	Adrenalina	Adrenalina	Adrenalina	Adrenalin	Adrenalin	Adrenalina	อะดรีนาลีน	Hormon tăng cường
703	ITEM_RIPOSTE	Riposte	Riposte	反击	ストライク	반격	還擊器	Ответный удар	Riposta	Contraataque	Retaliação	Riposte	Atak	Risposta	สวนกลับ	Phản công
704	ITEM_GARDEN	Garden	Jardin	花园	ガーデン	정원	花園	Сад	Ogród	Jardín	Jardim	Garten	Bahçe	Giardinetto	สวน	Khu vườn
705	ITEM_IMPROVED_TOOLS	Improved Tools	Outils Améliorés	改进工具	スーパー工具	향상된 도구	經改良的工具	Улучшенные инструменты	Ulepszone Narzędzia	Herramientas mejoradas	Ferramentas Aprimoradas	Besseres Werkzeug	Geliştirilmiş Aletler	Strumenti migliorati	เครื่องมือที่พัฒนาแล้ว	Công cụ được cải tiến
706	ITEM_GIANT_BELT	Giant Belt	Ceinture Géante	巨型带	ジャイアントベルト	거인 벨트	巨薯腰帶	Пояс гиганта	Gigantyczny Pas	Cinturón gigante	Cinto Gigante	Riesengürtel	Devasa Kemer	Cintura gigante	เข็มขัดใหญ่	Thắt lưng khổng lồ
707	WEAPON_REVOLVER	Revolver	Revolver	左轮手枪	リボルバー	리볼버	左輪手槍	Револьвер	Rewolwer	Revólver	Revólver	Revolver	Tabanca	Rivoltella	ปืนลูกโม่	Súng quay
708	WEAPON_JOUSTING_LANCE	Jousting Lance	Lance de Joute	长矛	ランス	마상 창	騎槍	Турнирное копье	Lanca	Lanza de justa	Lança de Justa	Turnierlanze	Atlı Düello Mızrağı	Lancia da giostra	หอกใหญ่	Cái giáo
709	WEAPON_PRUNER	Pruner	Sécateur	修枝剪刀	ハサミ	원예 가위	樹枝剪	Секатор	Nożyce Ogrodowe	Podadora	Tesoura de Poda	Gartenschere	Budayıcı	Cesoie	กรรไกรตัดแต่งกิ่ง	Cái cắt cành cây
710	EFFECT_DEAL_DMG_WHEN_HEAL	{0} chance to deal {1} ({2}) damage to a random enemy when you heal	{0} de chance d'infliger {1} ({2}) dégâts à un ennemi aléatoire lorsque vous vous soignez	在治疗时有{0}概率对随机1名敌人造成{1}（{2}）伤害	回復を行うと、{0}の確率でランダムな敵に{1}（{2}）ダメージを与える	치료할 때 랜덤 적에게 {0} 확률로 {1}({2}) 대미지를 가합니다	治癒時有{0}的機率隨機造成一個敵人{1}（{2}）的傷害	Шанс {0} при лечении нанести случайному врагу урон: {1} ({2}).	{0} szans na zadanie {1} ({2}) pkt. obrażeń losowemu wrogowi podczas leczenia	{0} de probabilidad de causar {1} ({2}) de daño a un enemigo aleatorio al curar	{0} de chance de causar {1} ({2}) de dano a um inimigo aleatório ao curar-se.	Chance von {0}, einem zufälligen Gegner {1} ({2}) Schaden zuzufügen, wenn du dich heilst	Can yenilediğinde {0} olasılıkla rastgele bir düşmana {1} ({2}) hasar verirsin	{0} di probabilità di infliggere {1} ({2}) danni a un nemico a caso quando recuperi salute.	เมื่อคุณฟื้นฟูพลังชีวิต มีโอกาส {0} ที่จะสร้างความเสียหาย {1} ({2}) ไปยังศัตรูแบบสุ่ม	{0}% cơ hội gây {1} ({2}) sát thương cho một kẻ địch ngẫu nhiên khi bạn hồi máu
711	EFFECT_DEAL_DMG_WHEN_DODGE	{0} chance to deal {1} ({2}) damage to an enemy when dodging their attack	{0} de chance d'infliger {1} ({2}) dégâts à un ennemi lorsque vous esquivez leur attaque	在躲避敌人攻击时有{0}概率对随机1名敌人造成{1}（{2}）伤害	敵の攻撃を避けると、{0}の確率で敵に{1}（{2}）ダメージを与える	적의 공격을 피할 때 하나의 적에게 {0} 확률로 {1}({2}) 대미지를 가합니다	迴避某一敵人的攻擊時有{0}的機率造成該敵人{1}（{2}）的傷害	Шанс {0} при уклонении от атаки нанести врагу урон: {1} ({2}).	{0} szans na zadanie {1} ({2}) pkt. obrażeń wrogowi podczas unikania jego ataku	{0} de probabilidad de causar {1} ({2}) de daño a un enemigo aleatorio al esquivar su ataque	{0} de chance de causar {1} ({2}) de dano a um inimigo aleatório ao desviar do ataque dele.	Chance von {0}, einem Gegner {1} ({2}) Schaden zuzufügen, wenn du seinem Angriff ausweichst	Düşmanın saldırısından kaçındığında {0} olasılıkla düşmana {1} ({2}) hasar verirsin	{0} di probabilità di infliggere {1} ({2}) danni a un nemico quando ne schivi l'attacco.	เมื่อคุณหลบการโจมตี มีโอกาส {0} ที่จะสร้างความเสียหาย {1} ({2}) แก่ศัตรู	{0}% cơ hội gây {1} ({2}) sát thương cho một kẻ địch khi né tránh được đòn tấn công của họ
712	EFFECT_HEAL_WHEN_DODGE	{0} chance to heal {1} HP when dodging an attack	{0} de chance de récupérer {1} PV lorsque vous esquivez une attaque	在躲避攻击时有{0}几率恢复{1}点生命值	敵の攻撃を避けると、{0}の確率で{1} HPを回復する	공격을 피할 때 {0} 확률로 {1}만큼 치료합니다	迴避攻擊時有{0}的機率治癒{1}HP	Шанс {0} при уклонении от атаки восстановить {1} ОЗ.	{0} szans na odzyskanie {1} PZ podczas wykonywania uniku	{0} de probabilidad de recuperar {1} PS al esquivar un ataque	{0} de chance de recuperar {1} PV ao desviar de um ataque.	Chance von {0}, {1} LP zuheilen, wenn du einem Angriff ausweichst	Düşmanın saldırısından kaçındığında {0} olasılıkla {1} HP yenilersin	{0} di probabilità di recuperare {1} PS quando schivi un attacco.	เมื่อคุณหลบการโจมตี มีโอกาส {0} ที่จะฟื้นฟูพลังชีวิต {1} หน่วย	{0}% cơ hội hồi {1} máu khi né tránh một đòn tấn công
713	EFFECT_EXTRA_ENEMIES_NEXT_WAVE	Special enemies appear at the beginning of the next wave	Des ennemis spéciaux apparaissent au début de la prochaine vague	下场敌袭一开始会出现特殊敌人	次のウェーブ開始時に特殊な敵が出現する	특별한 적이 다음 웨이브의 시작에 나타납니다	特殊敵人會在下一波敵襲的一開始出現	В начале следующей волны появятся особые враги.	Specjalni wrogowie pojawiają się na początku kolejnej fali	Aparecen enemigos especiales al comienzo de la oleada siguiente	Inimigos especiais aparecem no início da próxima onda.	Zu Beginn der nächsten Welle erscheinen besondere Gegner.	Sonraki hücumun başlangıcında özel düşmanlar ortaya çıkar	Dei nemici speciali compaiono all'inizio dell'ondata successiva.	ศัตรูพิเศษปรากฏขึ้นในต้นเวฟถัดไป	Kẻ thù đặc biệt xuất hiện vào đầu đợt tấn công tiếp theo
714	EFFECT_STAT_NEXT_WAVE	{0} {1} during the next wave	{0} {1} durant la prochaine vague	下场敌袭期间{0} {1}	次のウェーブ中は{0} {1}	다음 웨이브 동안 {0} {1}	下一波敵襲中{0}{1}	{0} к параметру «{1}» во время следующей волны.	{1} {0} podczas kolejnej fali	{0} de {1} durante la oleada siguiente	{0} de {1} durante a próxima onda.	{0} {1} während der nächsten Welle	Sonraki hücumda {0} {1} sağlanır	{0} {1} durante l'ondata successiva.	{0} {1} ระหว่างเวฟถัดไป	{0} {1} trong suốt đợt tấn công tiếp theo
715	ENEMY_SPEED_PERCENT	% Enemy Speed	% Vitesse des Ennemis	%敌人速度	敵スピード%	% 적 속도	%敵人速度	% скорости врагов	% szybkości wroga	% de vel. de enemigos	% de velocidade dos inimigos	% Gegnertempo	% Düşman Hızı	% velocità nemici	% ความเร็วของศัตรู	% Tốc độ của kẻ địch
716	ENEMY_HEALTH_PERCENT	% Enemy health	% Santé des ennemis	%敌人生命值	敵ヘルス%	% 적 체력	%敵人生命值	% здоровья врагов	% zdrowia wroga	% de salud de enemigos	% de vida dos inimigos	% Gegnerleben	% Düşman sağlığı	% salute nemici	% พลังชีวิตของศัตรู	% Máu của kẻ địch
717	ENEMY_DAMAGE_PERCENT	% Enemy damage	% Dégâts des ennemis	%敌人伤害	敵ダメージ%	% 적 대미지	%敵人傷害	% урона врагов	% obrażeń wroga	% de daño de enemigos	% de dano dos inimigos	% Gegnerschaden	% Düşman hasarı	% danni nemici	% ความเสียหายของศัตรู	% Sát thương của kẻ địch
718	EFFECT_DAMAGE_AGAINST_BOSSES	{0} damage against bosses and elites	{0} dégâts contre les boss et les élites	对头目和精英怪造成{0}伤害	ボスとエリートに対して{0}ダメージ	보스 및 엘리트를 상대로 {0} 대미지	對頭目及菁英怪造成{0}傷害	{0} урон по боссам и элите.	{0} pkt. obrażeń przeciwko bossom i potworom elitarnym	{0} de daño frente a jefes y élites	{0} de dano contra chefes e elites.	{0} Schaden gegen Bosse und Elitegegner	Bosslara ve elitlere karşı {0} hasar	{0} danni contro boss e miniboss.	สร้างความเสียหาย {0} ต่อบอสและเอเลี่ยนขั้นสูง	{0} sát thương chống lại boss và kẻ điều binh
719	EFFECT_CONSUMABLE_STAT_WHILE_MAX	{0} {1} when picking up a consumable while at maximum health	{0} {1} lorsque vous ramassez un consommable en étant en pleine santé	当在最大生命值下捡起一个消耗品时{0}{1}	最大ヘルスで消耗品を拾うと、{0} {1}	체력이 최대일 때 소모품을 획득하면 {0} {1}	在生命值達上限的狀態下撿起消耗品時{0}{1}	{0} к параметру «{1}», если вы подбираете расходник, когда у вас полное здоровье.	{1} {0} podczas podnoszenia znajdźki, jeśli masz pełne zdrowie	{0} de {1} al recoger un consumible con la salud al máximo	{0} de {1} ao coletar um consumível com a vida cheia.	{0} {1} beim Aufsammeln eines Verbrauchsgegenstands bei Max. LP	Maksimum sağlıktayken tüketilebilir toplarsan {0} {1} sağlanır	{0} {1} quando raccogli un materiale consumabile mentre hai la salute al massimo.	{0} {1} เมื่อหยิบของบริโภคตอนเลือดเต็มแล้ว	{0} {1} khi nhặt một vật phẩm tiêu dùng khi bạn đã ở máu tối đa
720	EFFECT_CONSUMABLE_STAT_WHILE_MAX_LIMITED	{0} {1} when picking up a consumable while at maximum health (max {2} per wave)	{0} {1} lorsque vous ramassez un consommable en étant en pleine santé (max {2} par vague)	当在最大生命值下捡起一个消耗品时{0}{1}。每波最大值：{2}	最大ヘルスで消耗品を拾うと、{0} {1}。波ごとの最大: {2}	체력이 최대일 때 소모품을 획득하면 {0} {1}. 웨이브당 최대: {2}	在生命值達上限的狀態下撿起消耗品時{0}{1}。每波最大值：{2}	{0} к параметру «{1}», если вы подбираете расходник, когда у вас полное здоровье. Максимум на волну: {2}	{1} {0} podczas podnoszenia znajdźki, jeśli masz pełne zdrowie. Maksymalna liczba na falę: {2}	{0} de {1} al recoger un consumible con la salud al máximo. Máx. por ola: {2}	{0} de {1} ao coletar um consumível com a vida cheia. Máx. por onda: {2}	{0} {1} beim Aufsammeln eines Verbrauchsgegenstands bei Max. LP. Max. pro Welle: {2}	Maksimum sağlıktayken tüketilebilir toplarsan {0} {1} sağlanır. Dalga başına maks.: {2}	{0} {1} quando raccogli un materiale consumabile mentre hai la salute al massimo. Massimo per ondata: {2}	{0} {1} เมื่อหยิบของบริโภคตอนเลือดเต็มแล้ว (สูงสุด {2} ต่อเวฟ)	{0} {1} khi nhặt một vật phẩm tiêu dùng khi bạn đã ở máu tối đa (tối đa {2} lần mỗi đợt tấn công)
721	EFFECT_EXPLODE_ON_CONSUMABLE	Consumables have a {0} chance to explode for {1} ({2}) damage when picked up	Les consommables ont {0} de chance d’exploser et d’infliger {1} ({2}) dégâts lorsque vous les ramassez	当捡起消耗品时有{0}概率爆炸，造成{1}（{2}）伤害	消耗品を拾うと、{0}の確率で炸裂して{1}（{2}）ダメージを与えます	소모품이 획득되었을 때 {0} 확률로 {1}({2})만큼의 대미지를 주며 폭발	消耗品被撿起時有{0}的機率會爆炸，並造成{1}（{2}）傷害	Расходники могут с шансом {0} взорваться при подборе и нанести урон: {1} ({2}).	Znajdźki mają {0} szans na eksplodowanie i zadanie {1} ({2}) pkt. obrażeń przy podnoszeniu	Los consumibles tienen un {0} de probabilidad de explotar y causar {1} ({2}) de daño al recogerlos	Os consumíveis têm {0} de chance de explodir, causando {1} ({2}) de dano ao serem coletados.	Chance von {0}, dass Verbrauchsgegenstände beim Aufsammeln explodieren und {1} ({2}) Schaden verursachen	Tüketilebilir eşyalar toplanınca {0} olasılıkla patlayarak etrafına {1} ({2}) hasar verir	{0} di probabilità che i materiali consumabili esplodano quando li raccogli, infliggendo {1} ({2}) danni.	เมื่อเก็บของบริโภค มีโอกาส {0} ที่จะระเบิดตัวเอง สร้างความเสียหาย {1} ({2}) บริเวณรอบๆ	Vật phẩm tiêu dùng có {0}% cơ hội nổ gây {1} ({2}) sát thương khi nhặt lên
722	EFFECT_HEAL_ON_CRIT_KILL	{0} chance to heal 1 HP when killing an enemy with a critical hit	{0} chance de récupérer 1 PV en tuant un ennemi avec un coup critique	暴击杀死敌人时有{0}概率治疗一点生命值	クリティカルヒットで敵を倒すと、{0}の確率で1 HP回復します	치명타로 적을 처치할 때 {0} 확률로 1 HP 치료	當以爆擊殺死敵人時，有{0}的機率會治癒1HP	Шанс {0} восстановить 1 ОЗ при убийстве врага критическим ударом.	{0} szans na odzyskanie 1 PZ przy zabiciu przeciwnika trafieniem krytycznym	{0} de probabilidad de recuperar 1 PS al eliminar a un enemigo de un golpe crítico	{0} de chance de recuperar 1 PV ao eliminar um inimigo com um acerto crítico.	Chance von {0}, 1 LP zu heilen, wenn du einen Gegner mit einem kritischen Treffer tötest	Düşmanı kritik vuruşla öldürünce {0} olasılıkla 1 HP yenilersin	{0} di probabilità di recuperare 1 PS quando uccidi un nemico con un colpo critico.	เมื่อสังหารศัตรูด้วยการโจมตีแบบคริติคอล มีโอกาส {0} ที่จะฟื้นฟูพลังชีวิต 1 หน่วย	{0}% cơ hội hồi 1 máu khi giết một kẻ địch bằng đòn chí mạng
723	EFFECT_GARDEN	Spawns a garden that creates a fruit every {0} seconds	Génère un jardin qui crée un fruit toutes les {0} secondes	生成一个花园，每{0}秒可以结下一种水果	{0}秒ごとにフルーツがなるガーデンを出現させる	{0}초마다 과일 하나를 만드는 정원 생성	生成一座每{0}秒會製造出一個水果的花園	Создает сад, который плодоносит кажд. {0} сек.	Umieszcza na mapie ogród, który tworzy owoc co {0} s	Crea un jardín que produce una fruta cada {0} segundos	Invoca um jardim que cria uma fruta a cada {0} segundos.	Spawnt einen Garten, der alle {0} Sekunden eine Frucht erzeugt	Her {0} saniyede bir meyve veren bir bahçe ortaya çıkarır	Crea un giardinetto che genera un frutto ogni {0} secondi.	สร้างสวนที่ออกผลได้ทุกๆ {0} วินาที	Tạo ra một khu vườn mọc ra một trái cây mỗi {0} giây
724	EFFECT_GIANT_CRIT_DAMAGE	Critical hits deal {0} of an enemy's current health as bonus damage ({1} for bosses and elites)	Les coups critiques infligent {0} des points de vie actuels d’un ennemi de dégâts bonus ({1} pour les boss et les élites)	暴击造成敌人当前生命值的{1}以作为奖励伤害（头目和精英怪的{0}）	クリティカルヒットを与えると、敵の現在のヘルスの{0}をボーナスダメージとして与える（ボスとエリートの場合は{1}）	치명타가 적의 현재 체력의 {0}만큼을 보너스 대미지로 가합니다(보스 및 엘리트 상대로는 {1}만큼)	爆擊可施加敵人目前生命值的{0}額外傷害（遇頭目及菁英怪則為{1}）	Критические удары дополнительно наносят {0} от текущего здоровья врага ({1} для боссов и элиты).	Traf. kryt. zadają dodatkowe obrażenia równe {0} aktualnych PZ wroga ({1} dla bossów i pot. elit.)	Los golpes críticos causan un daño equivalente al {0} de la salud actual del enemigo como daño adicional ({1} para jefes y élites)	Acertos críticos causam dano bônus equivalente a {0} da vida atual do inimigo ({1} para chefes e elites).	Kritische Treffer verursachen {0} des aktuellen Gegnerlebens als Bonusschaden ({1} bei Bossen und Elitegegnern)	Kritik vuruşlar, düşmanın mevcut canının {0} oranında bonus hasar verir (boss ve elitler için {1})	I colpi critici infliggono un {0} dei PS attuali del nemico come danni aggiuntivi ({1} per boss e miniboss).	การโจมตีคริติคอลจะสร้างความเสียหายเพิ่ม {0} ตามตำนานพลังชีวิตปัจจุบันของศัตรู ({1} สำหรับบอสและเอเลี่ยนขั้นสูง)	Đòn chí mạng gây {0}% máu hiện tại của một kẻ địch như sát thương thêm ({1} cho boss và kẻ điều binh)
725	EFFECT_STRUCTURES_COOLDOWN_REDUCTION	Reduces the attack cooldown of your structures by {0} ({1})	Réduit le temps de recharge des attaques de vos structures de {0} ({1})	构建物的攻击冷却降低{0} （{1}）	自分の建造物の攻撃クールダウンを{0}（{1}）減らす	건축물 쿨다운을 {0}만큼 감소 ({1})	降低結構物的攻擊冷卻時間{0}（{1}）	Ускоряет восстановление атаки ваших построек на {0} ({1}).	Redukuje czas odnawiania ataku twoich budowli o {0} ({1})	Reduce la recarga de ataque de tus estructuras un {0} ({1})	Reduz a recarga do ataque de suas estruturas em {0} ({1}).	Verringert die Abklingzeit der Angriffe deiner Konstruktionen um {0} ({1})	Yapılarının saldırı bekleme sürelerini {0} oranında azaltır ({1})	Riduce il tempo di ricarica degli attacchi delle tue strutture ({0}) ({1}).	คูลดาวน์การโจมตีของสิ่งก่อสร้างลดลง {0} ({1})	Giảm thời gian chờ tấn công của cấu trúc đi {0} ({1})
726	EFFECT_PCT_STACK_STAT	{0} of your base {1} every 5 seconds until the end of the wave	{0} de vos {1} de base toutes les 5 secondes jusqu’à la fin de la vague	直至敌袭结束，每5秒基地{1}增加{0}	ウェーブが終了するまで、5秒ごとに基本{1}の{0}	웨이브가 끝날 때까지 5초마다 기본 {1}에 {0}	基礎{1}每5秒{0}，直到敵襲結束	{0} к базовому параметру «{1}» каждые 5 сек. до конца волны.	Podstawowe {1}: {0} co 5 s, aż do końca fali	{0} de tu {1} base cada 5 segundos hasta el final de la oleada	{0} de {1} base a cada 5 segundos, até o fim da onda.	{0} {1} (vom Basiswert) alle 5 Sekunden bis zum Ende der Welle	Hücum bitene kadar her 5 saniyede {0} {1} sağlar	{0} di {1} base ogni 5 secondi fino alla fine dell'ondata.	เพิ่ม {0} ของ {1}พื้นฐาน ทุกๆ 5 วินาทีจนกว่าจะจบเวฟ	{0}% của {1} cơ bản của bạn mỗi 5 giây cho đến khi kết thúc đợt tấn công
727	EFFECT_PCT_START_WAVE_STAT	You start each wave with {0} {1}	Vous commencez chaque avec avec {0} {1}	初始敌袭拥有{0}{1}	各ウェーブを{0} {1}で開始します	각 웨이브를 {0} {1}와(과) 함께 시작합니다	以{0}{1}迎擊每一波敵襲	В начале каждой волны у вас {0} к параметру «{1}».	Zaczynasz każdą falę z: {0} {1}	Comienzas cada oleada con {0} de {1}	Você começa todas as ondas com {0} de {1}.	Du beginnst jede Welle mit {0} {1}	Her hücum başında {0} {1} sağlar	Inizi ogni ondata con {0} {1}.	คุณเริ่มแต่ละเวฟด้วย {0} {1}	Bạn bắt đầu mỗi đợt tấn công với {0} {1}
728	ADDITIONAL_COOLDOWN_EVERY_X_SHOTS	Cooldown is {0} every {1} shots	La recharge est de {0} tous les {1} coups	冷却{0}每发射{1}发子弹	クールダウンは{1}ショットごとに{0}	쿨다운은 {0} 매 {1}발	冷卻{0}每發射{1}發子彈	Восстановление {0} после нескольких выстрелов (кажд. {1}).	Czas odnawiania to {0} co kilka strzałów ({1})	La recarga dura {0} cada {1} disparos	Recarga de {0} a cada {1} disparos.	{0} Abklingzeit alle {1} Schüsse.	Her {1} atışta bekleme süresi {0} olur	Il tempo di ricarica è {0} ogni {1} colpi.	คูลดาวน์คือ {0} วิทุกๆ {1} นัด	Thời gian chờ là {0} sau mỗi {1} lần bắn
729	MENU_RESET_TO_DEFAULT	Reset to Default	Réinitialiser par défaut	重置至默认	初期設定に戻す	기본값으로 초기화	恢復為預設值	Вернуть настройки по умолчанию	Przywróć ustawienia domyślne	Restablecer predeterminados	Restaurar padrões	Zurück auf Standard	Varsayılana Sıfırla	Ripristina predefiniti	รีเซ็ตเป็นค่าเริ่มต้น	Đặt lại về mặc định
730	DAMAGE_AGAINST_BOSSES	% Damage against bosses	% Dégâts contre les boss	%对boss的伤害	ボスに対するダメージ %	% 보스에 대한 데미지	%對boss的傷害	% урона против боссов	% Obrażenia przeciwko bossom	% Daño contra jefes	% de dano contra chefes	% Schaden gegen Bosse	Patronlara karşı % Hasar	% Danni contro i boss	% ความเสียหายต่อบอส	% Sát thương chống lại boss
731	EFFECT_CONVERT_STAT_TEMP_HALF_WAVE	{0} of your {1} are temporarily converted into {2} halfway through a wave ({3} {1} = {4} {2})	{0} de vos {1} sont convertis temporairement en {2} à la moitié d'une vague ({3} {1} = {4} {2})	{0}的{1}在敌袭中途后会暂时转换为{2}（{3}{1}={4}{2}）	ウェーブ終了時に{1}の{0}が一時的に{2}に変換されます（{3} {1} = {4} {2}）	웨이브의 중간까지 {1}의 {0}이(가) {2}로 일시적으로 변환됩니다 ({3} {1} = {4} {2})	你的{0}的{1}在敵襲中途會暫時轉換為{2}（{3}{1}={4}{2}）	{0} вашего параметра «{1}» в середине волны временно преобразуется в параметр «{2}»: {3} ({1}) = {4} ({2}).	{0} z twoich {1} tymczasowo zmienia się w {2} w połowie fali ({3} {1} = {4} {2})	{0} de tus {1} se convierten en {2} de forma temporal en mitad de la oleada ({3} de {1} = {4} de {2})	{0} de {1} se converte temporariamente em {2} na metade de uma onda ({3} de {1} = {4} de {2}).	{0} von {1} wird zur Halbzeit der Welle vorübergehend in {2} umgewandelt ({3} {1} = {4} {2})	Hücumun yarısında {1} özelliğin {0} oranında {2} olarak değişir ({3} {1} = {4} {2})	{0} di {1} convertito temporaneamente in {2} a metà di un'ondata ({3} {1} = {4} {2}).	{0} ของ {1} จะเปลี่ยนเป็น {2} ชั่วคราวหลังจากพ่ายแพ้ในการโจมตี ( {3}{1} = {4}{2} )	{0} của {1} sẽ tạm thời chuyển đổi thành {2} sau khi đánh bại trong cuộc tấn công ( {3}{1} = {4}{2} )
732	MENU_VIBRATE	Vibration	Vibration	震动	振動	진동	震動	Вибрация	Wibracja	Vibración	Vibração	Vibration	Titreşim	Vibrazione	การสั่นของเครื่อง	Rung
733	TEXT_CONFIRM	Confirm	Confirmer	确认	確認	확인	確認	Подтвердить	Confirmar	Confirmar	Confirmar	Bestätigen	Tamam	Conferma	ยืนยัน	Xác nhận
